sample_index,true_label,true_class,majority_vote_label,majority_vote_class,majority_vote_correct,mean_probability_label,mean_probability_class,mean_probability_correct,strategies_agree,efficientnet_b0_label,efficientnet_b0_class,efficientnet_b0_confidence,resnet50_label,resnet50_class,resnet50_confidence,convnext_tiny_label,convnext_tiny_class,convnext_tiny_confidence,vit_b_16_label,vit_b_16_class,vit_b_16_confidence,vmamba_label,vmamba_class,vmamba_confidence,cnn_shallow_label,cnn_shallow_class,cnn_shallow_confidence
1219,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.807141125202179,1,quasar,0.9183642268180847,1,quasar,0.7472670078277588,1,quasar,0.7449997663497925,1,quasar,0.7132486701011658,2,star,0.5208719968795776
1220,1,quasar,2,star,False,2,star,False,True,2,star,0.5945944786071777,1,quasar,0.994976818561554,2,star,0.7964629530906677,2,star,0.9108463525772095,2,star,0.6712241768836975,2,star,0.452104389667511
1221,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9073819518089294,1,quasar,0.9096012115478516,1,quasar,0.7730444073677063,1,quasar,0.5314408540725708,2,star,0.5273950695991516,2,star,0.5769959092140198
1222,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8978790044784546,1,quasar,0.959872841835022,1,quasar,0.7563512325286865,1,quasar,0.599999189376831,1,quasar,0.7502432465553284,2,star,0.5129500031471252
1223,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.937547504901886,1,quasar,0.9968806505203247,1,quasar,0.751794159412384,1,quasar,0.7283580899238586,1,quasar,0.705668568611145,0,galaxy,0.6116400361061096
1224,1,quasar,2,star,False,2,star,False,True,2,star,0.5370845794677734,1,quasar,0.4025583863258362,2,star,0.9708355069160461,2,star,0.602929413318634,2,star,0.6031106114387512,2,star,0.5369834303855896
1225,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8616386651992798,1,quasar,0.9926990866661072,1,quasar,0.6114317178726196,1,quasar,0.6927313208580017,1,quasar,0.6562759280204773,2,star,0.4409606456756592
1226,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.7277095317840576,1,quasar,0.9181995987892151,1,quasar,0.6555913090705872,1,quasar,0.6986249685287476,1,quasar,0.6485927700996399,2,star,0.39397838711738586
1227,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.6677138805389404,2,star,0.4960211217403412,1,quasar,0.5172184705734253,1,quasar,0.5284289121627808,2,star,0.6462559700012207,2,star,0.4773889482021332
1228,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8385437726974487,1,quasar,0.9955031275749207,1,quasar,0.8531200289726257,1,quasar,0.7375313639640808,1,quasar,0.5270780920982361,2,star,0.4743412733078003
1229,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8712356686592102,1,quasar,0.9618067145347595,1,quasar,0.7349273562431335,1,quasar,0.6655478477478027,1,quasar,0.6804082989692688,2,star,0.47617632150650024
1230,1,quasar,0,galaxy,False,0,galaxy,False,True,0,galaxy,0.9477583169937134,0,galaxy,0.7865461707115173,0,galaxy,0.9488393664360046,0,galaxy,0.9322082996368408,0,galaxy,0.9497123956680298,0,galaxy,0.693422257900238
1231,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.7886872291564941,1,quasar,0.9578540325164795,1,quasar,0.8551651835441589,1,quasar,0.7129713892936707,1,quasar,0.6176294684410095,2,star,0.5583676099777222
1232,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.5885582566261292,1,quasar,0.9976353645324707,1,quasar,0.8075835108757019,2,star,0.5423094034194946,1,quasar,0.7202968001365662,2,star,0.5611770749092102
1233,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.7659886479377747,1,quasar,0.6110101938247681,1,quasar,0.6876830458641052,1,quasar,0.6578398942947388,1,quasar,0.6291346549987793,2,star,0.4832632839679718
1234,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.6442013382911682,1,quasar,0.8381010890007019,0,galaxy,0.5906301736831665,1,quasar,0.46273693442344666,1,quasar,0.5776975750923157,2,star,0.5237074494361877
1235,1,quasar,2,star,False,1,quasar,True,False,1,quasar,0.9307568669319153,1,quasar,0.9964469075202942,2,star,0.707630455493927,2,star,0.484723299741745,2,star,0.5656632781028748,0,galaxy,0.5073971152305603
1236,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.858100950717926,1,quasar,0.4972003400325775,1,quasar,0.5932429432868958,1,quasar,0.581004798412323,1,quasar,0.5813279747962952,2,star,0.6517391800880432
1237,1,quasar,1,quasar,True,2,star,False,False,1,quasar,0.7006099224090576,1,quasar,0.5091170072555542,2,star,0.784220814704895,1,quasar,0.729346513748169,1,quasar,0.5200703740119934,2,star,0.6547499299049377
1238,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.785504937171936,1,quasar,0.8714209198951721,2,star,0.5311441421508789,1,quasar,0.652195930480957,1,quasar,0.5499629378318787,2,star,0.4692081809043884
1239,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9561942219734192,1,quasar,0.9757530093193054,1,quasar,0.6750277876853943,2,star,0.48852798342704773,1,quasar,0.5999254584312439,2,star,0.45961475372314453
1240,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.7807172536849976,1,quasar,0.8276979923248291,2,star,0.5112866163253784,1,quasar,0.5479106307029724,2,star,0.5499097108840942,2,star,0.5072898864746094
1241,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.7200965881347656,1,quasar,0.7250041365623474,1,quasar,0.8154210448265076,2,star,0.5085732936859131,1,quasar,0.8376046419143677,2,star,0.5043116807937622
1242,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.838355541229248,1,quasar,0.9089559316635132,1,quasar,0.6854760646820068,1,quasar,0.6609501838684082,2,star,0.5608214735984802,1,quasar,0.4376121461391449
1243,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.945032000541687,1,quasar,0.9575380682945251,1,quasar,0.7613906264305115,1,quasar,0.6257352232933044,1,quasar,0.6246923804283142,1,quasar,0.4988532066345215
1244,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8904845118522644,1,quasar,0.9381542205810547,1,quasar,0.7329674363136292,1,quasar,0.7273714542388916,1,quasar,0.6163743138313293,0,galaxy,0.48869022727012634
1245,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8565431833267212,1,quasar,0.7220674753189087,1,quasar,0.609075129032135,1,quasar,0.6151282787322998,2,star,0.5115395784378052,2,star,0.48049744963645935
1246,1,quasar,2,star,False,2,star,False,True,0,galaxy,0.4934485852718353,2,star,0.5089617967605591,2,star,0.5446463227272034,2,star,0.5117188692092896,2,star,0.7295887470245361,2,star,0.7637423276901245
1247,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.734280526638031,1,quasar,0.9347658157348633,1,quasar,0.7066301107406616,2,star,0.6435086131095886,1,quasar,0.7579742670059204,2,star,0.6650377511978149
1248,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.7814695239067078,1,quasar,0.9013512134552002,1,quasar,0.8386428952217102,1,quasar,0.5707923173904419,1,quasar,0.5835561156272888,2,star,0.7049703001976013
1249,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.7996307611465454,1,quasar,0.9443303942680359,1,quasar,0.6147229075431824,1,quasar,0.6758587956428528,1,quasar,0.6532801389694214,0,galaxy,0.45777735114097595
1250,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.6624152660369873,1,quasar,0.9502516984939575,1,quasar,0.8234187364578247,1,quasar,0.6128605008125305,2,star,0.5676776766777039,2,star,0.6271039843559265
1251,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9284051060676575,1,quasar,0.9059323072433472,1,quasar,0.6332249045372009,1,quasar,0.6533418893814087,1,quasar,0.6125266551971436,0,galaxy,0.4406197965145111
1252,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.830794095993042,1,quasar,0.6229341626167297,1,quasar,0.7102038264274597,1,quasar,0.6011998653411865,1,quasar,0.5927248597145081,2,star,0.5685662031173706
1253,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.7166709899902344,1,quasar,0.9432410001754761,1,quasar,0.8607488870620728,1,quasar,0.7582980990409851,1,quasar,0.7533552050590515,1,quasar,0.5474125742912292
1254,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.5657264590263367,1,quasar,0.7248533964157104,1,quasar,0.6324830055236816,1,quasar,0.6247703433036804,1,quasar,0.6272404193878174,2,star,0.39816051721572876
1255,1,quasar,1,quasar,True,1,quasar,True,True,2,star,0.5965115427970886,1,quasar,0.8531132340431213,1,quasar,0.6555980443954468,1,quasar,0.6855424046516418,1,quasar,0.6500290632247925,2,star,0.42331233620643616
1256,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.6994876265525818,1,quasar,0.5166540145874023,1,quasar,0.7650794386863708,1,quasar,0.6661927700042725,2,star,0.5841896533966064,1,quasar,0.4795628786087036
1257,1,quasar,2,star,False,1,quasar,True,False,2,star,0.6535351276397705,1,quasar,0.8385289907455444,2,star,0.5971789956092834,2,star,0.6817948818206787,1,quasar,0.7052501440048218,2,star,0.5105196237564087
1258,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.6705210208892822,1,quasar,0.994881272315979,1,quasar,0.7252612709999084,1,quasar,0.5108555555343628,1,quasar,0.7394206523895264,1,quasar,0.6889984011650085
1259,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.5974211096763611,1,quasar,0.7231342196464539,1,quasar,0.685070276260376,1,quasar,0.5722280740737915,1,quasar,0.787918210029602,2,star,0.6511867046356201
1260,1,quasar,0,galaxy,False,0,galaxy,False,True,0,galaxy,0.5648885369300842,0,galaxy,0.39036035537719727,0,galaxy,0.9122036099433899,0,galaxy,0.8211020827293396,0,galaxy,0.9479695558547974,0,galaxy,0.4525027871131897
1261,1,quasar,0,galaxy,False,0,galaxy,False,True,0,galaxy,0.6286395788192749,0,galaxy,0.5403072237968445,0,galaxy,0.9718409180641174,0,galaxy,0.9904674887657166,0,galaxy,0.9782268404960632,0,galaxy,0.5879622101783752
1262,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8350570201873779,1,quasar,0.9225027561187744,1,quasar,0.7180017232894897,1,quasar,0.6972254514694214,1,quasar,0.633053719997406,2,star,0.5837033987045288
1263,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.6555488705635071,1,quasar,0.8347851037979126,1,quasar,0.8372581005096436,1,quasar,0.5262657999992371,1,quasar,0.8419504165649414,2,star,0.631134033203125
1264,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8547525405883789,1,quasar,0.9668599963188171,1,quasar,0.75846266746521,1,quasar,0.7383779287338257,1,quasar,0.6898635625839233,1,quasar,0.4615703821182251
1265,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.7480552196502686,1,quasar,0.9260024428367615,1,quasar,0.7525463700294495,1,quasar,0.7142883539199829,1,quasar,0.6678746938705444,1,quasar,0.41830429434776306
1266,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9185458421707153,1,quasar,0.8741257190704346,1,quasar,0.7538852095603943,1,quasar,0.6039943695068359,1,quasar,0.5355528593063354,1,quasar,0.48564356565475464
1267,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.901197075843811,1,quasar,0.9506635069847107,1,quasar,0.7618970274925232,1,quasar,0.7220836281776428,1,quasar,0.6925330758094788,1,quasar,0.529907763004303
1268,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9380362033843994,1,quasar,0.9869193434715271,1,quasar,0.7511894702911377,1,quasar,0.749460756778717,1,quasar,0.6356263160705566,0,galaxy,0.46201223134994507
1269,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9340963363647461,1,quasar,0.8846536874771118,1,quasar,0.8712456822395325,1,quasar,0.7496938705444336,1,quasar,0.8415944576263428,2,star,0.597426176071167
1270,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9241828322410583,1,quasar,0.9397901296615601,1,quasar,0.7863967418670654,1,quasar,0.7410357594490051,1,quasar,0.6556006073951721,2,star,0.4826864004135132
1271,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9719683527946472,1,quasar,0.9709857702255249,1,quasar,0.7791813611984253,1,quasar,0.7290104031562805,1,quasar,0.6598595976829529,1,quasar,0.5829375386238098
1272,1,quasar,1,quasar,True,1,quasar,True,True,2,star,0.6846872568130493,1,quasar,0.805420994758606,1,quasar,0.8095047473907471,2,star,0.552049994468689,1,quasar,0.620434582233429,2,star,0.5754667520523071
1273,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9691754579544067,1,quasar,0.978752076625824,1,quasar,0.7630420327186584,1,quasar,0.558405876159668,1,quasar,0.7239320874214172,1,quasar,0.4380798041820526
1274,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8061486482620239,1,quasar,0.855861485004425,1,quasar,0.8535818457603455,1,quasar,0.6803785562515259,1,quasar,0.6454983949661255,2,star,0.5172591805458069
1275,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8645889759063721,1,quasar,0.9852812886238098,1,quasar,0.8259624242782593,1,quasar,0.6694530248641968,1,quasar,0.7658268809318542,1,quasar,0.49147191643714905
1276,1,quasar,1,quasar,True,1,quasar,True,True,2,star,0.5237513184547424,1,quasar,0.5641966462135315,1,quasar,0.6475726366043091,2,star,0.6345911026000977,1,quasar,0.7216356992721558,1,quasar,0.4222395122051239
1277,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8081756830215454,1,quasar,0.8724452257156372,1,quasar,0.7090409398078918,1,quasar,0.6665797829627991,1,quasar,0.6213051080703735,2,star,0.6320061683654785
1278,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.7473116517066956,1,quasar,0.8810828328132629,1,quasar,0.6330812573432922,1,quasar,0.482150673866272,1,quasar,0.6310727000236511,2,star,0.38568270206451416
1279,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8812650442123413,1,quasar,0.8077711462974548,1,quasar,0.8222105503082275,1,quasar,0.6730859279632568,1,quasar,0.8540081977844238,2,star,0.47612056136131287
1280,1,quasar,2,star,False,2,star,False,True,2,star,0.6664281487464905,1,quasar,0.9298378229141235,2,star,0.6419762969017029,2,star,0.6199051141738892,2,star,0.5749165415763855,2,star,0.5742054581642151
1281,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.7869719862937927,1,quasar,0.9037522673606873,1,quasar,0.5588722229003906,1,quasar,0.6096606850624084,1,quasar,0.49437111616134644,2,star,0.5438789129257202
1282,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8091338872909546,1,quasar,0.7900347709655762,1,quasar,0.741913914680481,1,quasar,0.7443521022796631,1,quasar,0.6500239372253418,2,star,0.7918606996536255
1283,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8969072103500366,1,quasar,0.6909326910972595,1,quasar,0.7803200483322144,1,quasar,0.5531972646713257,1,quasar,0.8409221768379211,2,star,0.7945860028266907
1284,1,quasar,1,quasar,True,2,star,False,False,2,star,0.5372686982154846,2,star,0.42814895510673523,1,quasar,0.5826678276062012,1,quasar,0.5130544900894165,1,quasar,0.5019057393074036,0,galaxy,0.5542833209037781
1285,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.6294707655906677,1,quasar,0.9524880647659302,1,quasar,0.8182259798049927,2,star,0.6315671801567078,1,quasar,0.7378084659576416,2,star,0.6856856346130371
1286,1,quasar,2,star,False,2,star,False,True,2,star,0.4606369435787201,1,quasar,0.7128457427024841,2,star,0.7427976131439209,2,star,0.9080323576927185,2,star,0.6329557299613953,2,star,0.6280352473258972
1287,1,quasar,1,quasar,True,2,star,False,False,1,quasar,0.8147677779197693,1,quasar,0.8396384119987488,2,star,0.7801703810691833,1,quasar,0.5511053204536438,2,star,0.603036105632782,2,star,0.8333404064178467
1288,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9569464325904846,1,quasar,0.9719065427780151,1,quasar,0.8479159474372864,1,quasar,0.598790168762207,1,quasar,0.8143762350082397,0,galaxy,0.4850907325744629
1289,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9333083629608154,1,quasar,0.8277494311332703,1,quasar,0.6025881767272949,1,quasar,0.6277151107788086,2,star,0.5733331441879272,2,star,0.47806355357170105
1290,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9011332392692566,1,quasar,0.8654247522354126,1,quasar,0.8101481795310974,1,quasar,0.5750877261161804,1,quasar,0.785765528678894,2,star,0.436154842376709
1291,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9785317182540894,1,quasar,0.9590028524398804,1,quasar,0.731580913066864,1,quasar,0.6900169849395752,1,quasar,0.6777245402336121,1,quasar,0.47503435611724854
1292,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9718295335769653,1,quasar,0.9917014241218567,1,quasar,0.8644612431526184,1,quasar,0.7505812048912048,1,quasar,0.782526433467865,1,quasar,0.6463049054145813
1293,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.7141225934028625,1,quasar,0.9658421874046326,1,quasar,0.7190451622009277,1,quasar,0.5832663774490356,1,quasar,0.6218679547309875,1,quasar,0.4307880103588104
1294,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9608340859413147,1,quasar,0.988572359085083,1,quasar,0.8307116031646729,1,quasar,0.6880953907966614,1,quasar,0.8049381971359253,1,quasar,0.5162612795829773
1295,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.7326910495758057,1,quasar,0.9659469723701477,1,quasar,0.7937817573547363,1,quasar,0.6488210558891296,1,quasar,0.7378758788108826,2,star,0.7166613340377808
1296,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9304962754249573,1,quasar,0.9989669322967529,1,quasar,0.6845395565032959,1,quasar,0.674319863319397,1,quasar,0.588711142539978,1,quasar,0.4987359941005707
1297,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8415544629096985,1,quasar,0.997510552406311,1,quasar,0.6711921691894531,2,star,0.5887145400047302,2,star,0.6225924491882324,2,star,0.549817681312561
1298,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8643878102302551,1,quasar,0.9551966786384583,1,quasar,0.6788491606712341,2,star,0.5304755568504333,1,quasar,0.6293755173683167,1,quasar,0.511408805847168
1299,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.7302342057228088,1,quasar,0.9243745803833008,1,quasar,0.8216773867607117,2,star,0.4941760003566742,1,quasar,0.5775389671325684,0,galaxy,0.501664400100708
1300,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8952215313911438,1,quasar,0.9719022512435913,2,star,0.5993784666061401,1,quasar,0.5922043919563293,1,quasar,0.5630607008934021,0,galaxy,0.3766390383243561
1301,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9774042367935181,1,quasar,0.9954930543899536,1,quasar,0.5647740960121155,1,quasar,0.6284217238426208,1,quasar,0.6327054500579834,1,quasar,0.5540357232093811
1302,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9621986150741577,1,quasar,0.9729207158088684,1,quasar,0.8590502738952637,1,quasar,0.5270615220069885,1,quasar,0.8314958810806274,2,star,0.36621880531311035
1303,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9343791007995605,1,quasar,0.9188579320907593,1,quasar,0.7790694236755371,1,quasar,0.6093828678131104,1,quasar,0.7054010033607483,1,quasar,0.5515758395195007
1304,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9777904748916626,1,quasar,0.980863094329834,1,quasar,0.7066968679428101,1,quasar,0.6488630175590515,1,quasar,0.6200345754623413,1,quasar,0.4215301275253296
1305,1,quasar,0,galaxy,False,1,quasar,True,False,1,quasar,0.713466227054596,1,quasar,0.9821414947509766,2,star,0.76601642370224,0,galaxy,0.7395962476730347,2,star,0.3565793037414551,0,galaxy,0.4025363624095917
1306,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9749074578285217,1,quasar,0.9715116620063782,1,quasar,0.8396165370941162,1,quasar,0.7316251993179321,1,quasar,0.7668998837471008,1,quasar,0.48558393120765686
1307,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9096337556838989,1,quasar,0.9445170164108276,1,quasar,0.6839061379432678,1,quasar,0.7032469511032104,1,quasar,0.696583092212677,1,quasar,0.5071929693222046
1308,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8324549794197083,1,quasar,0.9842340350151062,1,quasar,0.7054882645606995,2,star,0.6040892601013184,1,quasar,0.6917546987533569,2,star,0.4582864046096802
1309,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9653394818305969,1,quasar,0.9591549634933472,1,quasar,0.5620777606964111,1,quasar,0.5777658820152283,1,quasar,0.6214206218719482,0,galaxy,0.5650213956832886
1310,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8989983797073364,1,quasar,0.9874699115753174,1,quasar,0.8695075511932373,1,quasar,0.6257877945899963,1,quasar,0.8256111741065979,1,quasar,0.5707457661628723
1311,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.770236074924469,1,quasar,0.9525331258773804,1,quasar,0.7120285034179688,1,quasar,0.6398876905441284,2,star,0.5114823579788208,1,quasar,0.4596056342124939
1312,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9194905757904053,1,quasar,0.9997301697731018,1,quasar,0.7409929633140564,1,quasar,0.633720338344574,1,quasar,0.6958374977111816,0,galaxy,0.37203970551490784
1313,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8004044890403748,1,quasar,0.9934303164482117,1,quasar,0.7909451127052307,1,quasar,0.5822284817695618,1,quasar,0.7314150929450989,0,galaxy,0.5393733978271484
1314,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9678725004196167,1,quasar,0.8605431318283081,1,quasar,0.7956318855285645,1,quasar,0.6719806790351868,1,quasar,0.6672032475471497,1,quasar,0.4218999445438385
1315,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8292814493179321,1,quasar,0.987269401550293,1,quasar,0.83937668800354,1,quasar,0.5803509950637817,1,quasar,0.6698540449142456,2,star,0.6434823274612427
1316,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9050441384315491,1,quasar,0.6644733548164368,1,quasar,0.8494294881820679,1,quasar,0.5260697603225708,1,quasar,0.7929706573486328,2,star,0.4610058069229126
1317,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8130404949188232,1,quasar,0.9902024269104004,1,quasar,0.7452281713485718,1,quasar,0.6960333585739136,1,quasar,0.6723393201828003,2,star,0.519553005695343
1318,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9023355841636658,1,quasar,0.978740394115448,1,quasar,0.7498776316642761,1,quasar,0.6490082144737244,1,quasar,0.698061466217041,0,galaxy,0.5616612434387207
1319,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.955943763256073,1,quasar,0.9542140960693359,1,quasar,0.7925456166267395,1,quasar,0.6458670496940613,1,quasar,0.687778890132904,1,quasar,0.4063403904438019
1320,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8211580514907837,1,quasar,0.7678747177124023,1,quasar,0.8718187808990479,1,quasar,0.5615441203117371,1,quasar,0.8639090657234192,1,quasar,0.5778042078018188
1321,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9550374746322632,1,quasar,0.9145370721817017,1,quasar,0.7370301485061646,1,quasar,0.689643919467926,1,quasar,0.6500833630561829,1,quasar,0.5721873641014099
1322,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.7473911046981812,1,quasar,0.6389856934547424,1,quasar,0.7424511313438416,1,quasar,0.6040910482406616,1,quasar,0.6227307915687561,1,quasar,0.5264557600021362
1323,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8088827729225159,1,quasar,0.539658784866333,2,star,0.9068545699119568,1,quasar,0.5066176056861877,1,quasar,0.7096052169799805,1,quasar,0.518292248249054
1324,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.7507758736610413,1,quasar,0.9624518156051636,2,star,0.5436922311782837,2,star,0.6581149697303772,2,star,0.5189670324325562,1,quasar,0.581609308719635
1325,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9538711309432983,1,quasar,0.9917721152305603,1,quasar,0.6705710887908936,2,star,0.5436717867851257,1,quasar,0.5176990628242493,1,quasar,0.38209646940231323
1326,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8755171298980713,1,quasar,0.8940696716308594,1,quasar,0.559021532535553,1,quasar,0.535772442817688,2,star,0.634565532207489,1,quasar,0.47931888699531555
1327,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9598139524459839,1,quasar,0.936093270778656,1,quasar,0.7175792455673218,1,quasar,0.6105444431304932,1,quasar,0.6028792262077332,1,quasar,0.6336108446121216
1328,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.6360099911689758,1,quasar,0.8063949346542358,1,quasar,0.6285386085510254,1,quasar,0.633682906627655,2,star,0.5525921583175659,1,quasar,0.37723228335380554
1329,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.981669008731842,1,quasar,0.9985834360122681,1,quasar,0.8485934138298035,1,quasar,0.6234639883041382,1,quasar,0.6764107942581177,0,galaxy,0.6019906997680664
1330,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8965956568717957,1,quasar,0.9588904976844788,1,quasar,0.7976999878883362,1,quasar,0.5921539068222046,1,quasar,0.7054266333580017,1,quasar,0.4303770363330841
1331,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.608232855796814,1,quasar,0.9541000723838806,1,quasar,0.4822552800178528,2,star,0.43923690915107727,1,quasar,0.6447839140892029,0,galaxy,0.40865224599838257
1332,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.39778146147727966,2,star,0.9993694424629211,1,quasar,0.7844117879867554,1,quasar,0.6769833564758301,1,quasar,0.44458243250846863,1,quasar,0.6434956789016724
1333,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8114720582962036,1,quasar,0.9419568181037903,1,quasar,0.8171244859695435,1,quasar,0.7472686767578125,1,quasar,0.6309115886688232,2,star,0.5293421745300293
1334,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.8475117087364197,1,quasar,0.9808101058006287,2,star,0.5798509120941162,1,quasar,0.5576688051223755,1,quasar,0.6570562720298767,2,star,0.5589929819107056
1335,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9071411490440369,1,quasar,0.9938198924064636,1,quasar,0.5809574723243713,1,quasar,0.704880952835083,1,quasar,0.5644500851631165,2,star,0.6622558236122131
1336,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.979689359664917,1,quasar,0.998658299446106,1,quasar,0.7806470394134521,1,quasar,0.6061139702796936,1,quasar,0.6835718750953674,1,quasar,0.6508781313896179
1337,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.5685052871704102,1,quasar,0.8402845859527588,2,star,0.49036967754364014,1,quasar,0.6552488207817078,1,quasar,0.6280825734138489,2,star,0.4784126579761505
1338,1,quasar,1,quasar,True,1,quasar,True,True,1,quasar,0.9702412486076355,1,quasar,0.9954735636711121,1,quasar,0.8242075443267822,1,quasar,0.6673529744148254,1,quasar,0.6385312080383301,0,galaxy,0.37734004855155945
