sample_index,true_label,true_class,predicted_label,predicted_class,correct
1630,2,star,1,quasar,False
1631,2,star,2,star,True
1632,2,star,1,quasar,False
1633,2,star,2,star,True
1634,2,star,2,star,True
1635,2,star,2,star,True
1636,2,star,2,star,True
1637,2,star,2,star,True
1638,2,star,2,star,True
1639,2,star,0,galaxy,False
1640,2,star,0,galaxy,False
1641,2,star,2,star,True
1642,2,star,2,star,True
1643,2,star,1,quasar,False
1644,2,star,2,star,True
1645,2,star,2,star,True
1646,2,star,2,star,True
1647,2,star,2,star,True
1648,2,star,2,star,True
1649,2,star,2,star,True
1650,2,star,2,star,True
1651,2,star,2,star,True
1652,2,star,2,star,True
1653,2,star,2,star,True
1654,2,star,2,star,True
1655,2,star,2,star,True
1656,2,star,2,star,True
1657,2,star,2,star,True
1658,2,star,2,star,True
1659,2,star,2,star,True
1660,2,star,2,star,True
1661,2,star,2,star,True
1662,2,star,2,star,True
1663,2,star,1,quasar,False
1664,2,star,2,star,True
1665,2,star,2,star,True
1666,2,star,2,star,True
1667,2,star,1,quasar,False
1668,2,star,1,quasar,False
1669,2,star,2,star,True
1670,2,star,2,star,True
1671,2,star,2,star,True
1672,2,star,2,star,True
1673,2,star,1,quasar,False
1674,2,star,2,star,True
1675,2,star,2,star,True
1676,2,star,2,star,True
1677,2,star,2,star,True
1678,2,star,1,quasar,False
1679,2,star,2,star,True
1680,2,star,1,quasar,False
1681,2,star,2,star,True
1682,2,star,2,star,True
1683,2,star,2,star,True
1684,2,star,2,star,True
1685,2,star,2,star,True
1686,2,star,2,star,True
1687,2,star,2,star,True
1688,2,star,2,star,True
1689,2,star,1,quasar,False
1690,2,star,2,star,True
1691,2,star,2,star,True
1692,2,star,2,star,True
1693,2,star,2,star,True
1694,2,star,2,star,True
1695,2,star,1,quasar,False
1696,2,star,2,star,True
1697,2,star,2,star,True
1698,2,star,2,star,True
1699,2,star,2,star,True
1700,2,star,2,star,True
1701,2,star,2,star,True
1702,2,star,2,star,True
1703,2,star,2,star,True
1704,2,star,1,quasar,False
1705,2,star,2,star,True
1706,2,star,1,quasar,False
1707,2,star,2,star,True
1708,2,star,2,star,True
1709,2,star,2,star,True
1710,2,star,1,quasar,False
1711,2,star,2,star,True
1712,2,star,2,star,True
1713,2,star,1,quasar,False
1714,2,star,1,quasar,False
1715,2,star,2,star,True
1716,2,star,2,star,True
1717,2,star,2,star,True
1718,2,star,1,quasar,False
1719,2,star,2,star,True
1720,2,star,2,star,True
1721,2,star,2,star,True
1722,2,star,2,star,True
1723,2,star,2,star,True
1724,2,star,1,quasar,False
1725,2,star,2,star,True
1726,2,star,2,star,True
1727,2,star,0,galaxy,False
1728,2,star,2,star,True
1729,2,star,2,star,True
1730,2,star,1,quasar,False
1731,2,star,2,star,True
1732,2,star,2,star,True
1733,2,star,2,star,True
1734,2,star,0,galaxy,False
1735,2,star,1,quasar,False
1736,2,star,1,quasar,False
1737,2,star,2,star,True
1738,2,star,2,star,True
1739,2,star,2,star,True
1740,2,star,2,star,True
1741,2,star,2,star,True
1742,2,star,2,star,True
1743,2,star,2,star,True
1744,2,star,2,star,True
1745,2,star,2,star,True
1746,2,star,2,star,True
1747,2,star,2,star,True
1748,2,star,2,star,True
1749,2,star,1,quasar,False
1750,2,star,2,star,True
1751,2,star,1,quasar,False
1752,2,star,1,quasar,False
1753,2,star,0,galaxy,False
1754,2,star,2,star,True
1755,2,star,2,star,True
1756,2,star,2,star,True
1757,2,star,1,quasar,False
1758,2,star,2,star,True
1759,2,star,1,quasar,False
1760,2,star,2,star,True
1761,2,star,2,star,True
1762,2,star,2,star,True
1763,2,star,1,quasar,False
1764,2,star,2,star,True
1765,2,star,2,star,True
1766,2,star,2,star,True
1767,2,star,2,star,True
1768,2,star,2,star,True
1769,2,star,2,star,True
1770,2,star,2,star,True
1771,2,star,2,star,True
1772,2,star,0,galaxy,False
1773,2,star,1,quasar,False
1774,2,star,1,quasar,False
1775,2,star,1,quasar,False
1776,2,star,1,quasar,False
1777,2,star,1,quasar,False
1778,2,star,2,star,True
1779,2,star,2,star,True
1780,2,star,2,star,True
1781,2,star,2,star,True
1782,2,star,2,star,True
1783,2,star,2,star,True
1784,2,star,2,star,True
1785,2,star,1,quasar,False
1786,2,star,1,quasar,False
1787,2,star,2,star,True
1788,2,star,1,quasar,False
1789,2,star,2,star,True
1790,2,star,2,star,True
1791,2,star,2,star,True
1792,2,star,2,star,True
1793,2,star,1,quasar,False
1794,2,star,2,star,True
1795,2,star,2,star,True
1796,2,star,2,star,True
1797,2,star,2,star,True
1798,2,star,2,star,True
1799,2,star,2,star,True
1800,2,star,1,quasar,False
1801,2,star,2,star,True
1802,2,star,2,star,True
1803,2,star,2,star,True
1804,2,star,2,star,True
1805,2,star,2,star,True
1806,2,star,2,star,True
1807,2,star,2,star,True
1808,2,star,1,quasar,False
1809,2,star,2,star,True
1810,2,star,2,star,True
1811,2,star,2,star,True
1812,2,star,1,quasar,False
1813,2,star,2,star,True
1814,2,star,2,star,True
1815,2,star,2,star,True
1816,2,star,2,star,True
1817,2,star,1,quasar,False
1818,2,star,2,star,True
1819,2,star,2,star,True
1820,2,star,2,star,True
1821,2,star,2,star,True
1822,2,star,2,star,True
1823,2,star,0,galaxy,False
1824,2,star,2,star,True
1825,2,star,2,star,True
1826,2,star,2,star,True
1827,2,star,2,star,True
1828,2,star,1,quasar,False
1829,2,star,2,star,True
1830,2,star,2,star,True
1831,2,star,2,star,True
1832,2,star,1,quasar,False
1833,2,star,2,star,True
1834,2,star,2,star,True
1835,2,star,2,star,True
1836,2,star,2,star,True
1837,2,star,2,star,True
1838,2,star,2,star,True
1839,2,star,2,star,True
1840,2,star,2,star,True
1841,2,star,2,star,True
1842,2,star,2,star,True
1843,2,star,2,star,True
1844,2,star,2,star,True
1845,2,star,2,star,True
1846,2,star,2,star,True
1847,2,star,2,star,True
1848,2,star,2,star,True
1849,2,star,2,star,True
1850,2,star,2,star,True
1851,2,star,2,star,True
1852,2,star,2,star,True
1853,2,star,2,star,True
1854,2,star,2,star,True
1855,2,star,2,star,True
1856,2,star,2,star,True
1857,2,star,2,star,True
1858,2,star,2,star,True
1859,2,star,2,star,True
1860,2,star,2,star,True
1861,2,star,2,star,True
1862,2,star,2,star,True
1863,2,star,2,star,True
1864,2,star,2,star,True
1865,2,star,2,star,True
1866,2,star,2,star,True
1867,2,star,2,star,True
1868,2,star,2,star,True
1869,2,star,2,star,True
1870,2,star,2,star,True
1871,2,star,2,star,True
1872,2,star,2,star,True
1873,2,star,2,star,True
1874,2,star,2,star,True
1875,2,star,2,star,True
1876,2,star,2,star,True
1877,2,star,2,star,True
1878,2,star,2,star,True
1879,2,star,2,star,True
1880,2,star,2,star,True
1881,2,star,2,star,True
1882,2,star,2,star,True
1883,2,star,2,star,True
1884,2,star,2,star,True
1885,2,star,2,star,True
1886,2,star,2,star,True
1887,2,star,2,star,True
1888,2,star,2,star,True
1889,2,star,2,star,True
1890,2,star,2,star,True
1891,2,star,0,galaxy,False
1892,2,star,0,galaxy,False
1893,2,star,2,star,True
1894,2,star,1,quasar,False
1895,2,star,2,star,True
1896,2,star,2,star,True
1897,2,star,2,star,True
1898,2,star,2,star,True
1899,2,star,2,star,True
1900,2,star,2,star,True
1901,2,star,2,star,True
1902,2,star,2,star,True
1903,2,star,2,star,True
1904,2,star,2,star,True
1905,2,star,2,star,True
1906,2,star,2,star,True
1907,2,star,2,star,True
1908,2,star,2,star,True
1909,2,star,2,star,True
1910,2,star,2,star,True
1911,2,star,2,star,True
1912,2,star,2,star,True
1913,2,star,2,star,True
1914,2,star,2,star,True
1915,2,star,2,star,True
1916,2,star,2,star,True
1917,2,star,2,star,True
1918,2,star,2,star,True
1919,2,star,1,quasar,False
1920,2,star,2,star,True
1921,2,star,2,star,True
1922,2,star,2,star,True
1923,2,star,2,star,True
1924,2,star,2,star,True
1925,2,star,2,star,True
1926,2,star,2,star,True
1927,2,star,1,quasar,False
1928,2,star,2,star,True
1929,2,star,2,star,True
1930,2,star,1,quasar,False
1931,2,star,1,quasar,False
1932,2,star,2,star,True
1933,2,star,2,star,True
1934,2,star,1,quasar,False
1935,2,star,1,quasar,False
1936,2,star,2,star,True
1937,2,star,2,star,True
1938,2,star,2,star,True
1939,2,star,2,star,True
1940,2,star,2,star,True
1941,2,star,2,star,True
1942,2,star,2,star,True
1943,2,star,1,quasar,False
1944,2,star,2,star,True
1945,2,star,2,star,True
1946,2,star,2,star,True
1947,2,star,2,star,True
1948,2,star,2,star,True
1949,2,star,2,star,True
1950,2,star,2,star,True
1951,2,star,2,star,True
1952,2,star,1,quasar,False
1953,2,star,1,quasar,False
1954,2,star,2,star,True
1955,2,star,2,star,True
1956,2,star,2,star,True
1957,2,star,2,star,True
1958,2,star,2,star,True
1959,2,star,2,star,True
1960,2,star,2,star,True
1961,2,star,2,star,True
1962,2,star,1,quasar,False
1963,2,star,2,star,True
1964,2,star,2,star,True
1965,2,star,2,star,True
1966,2,star,2,star,True
1967,2,star,2,star,True
1968,2,star,2,star,True
1969,2,star,2,star,True
1970,2,star,1,quasar,False
1971,2,star,2,star,True
1972,2,star,2,star,True
1973,2,star,1,quasar,False
1974,2,star,2,star,True
1975,2,star,2,star,True
1976,2,star,0,galaxy,False
1977,2,star,2,star,True
1978,2,star,2,star,True
1979,2,star,2,star,True
1980,2,star,2,star,True
1981,2,star,2,star,True
1982,2,star,2,star,True
1983,2,star,2,star,True
1984,2,star,1,quasar,False
1985,2,star,1,quasar,False
1986,2,star,1,quasar,False
1987,2,star,2,star,True
1988,2,star,1,quasar,False
1989,2,star,2,star,True
1990,2,star,2,star,True
1991,2,star,2,star,True
1992,2,star,2,star,True
1993,2,star,2,star,True
1994,2,star,2,star,True
1995,2,star,2,star,True
1996,2,star,1,quasar,False
1997,2,star,1,quasar,False
1998,2,star,1,quasar,False
1999,2,star,1,quasar,False
2000,2,star,2,star,True
2001,2,star,2,star,True
2002,2,star,2,star,True
2003,2,star,2,star,True
2004,2,star,2,star,True
2005,2,star,2,star,True
2006,2,star,2,star,True
2007,2,star,2,star,True
2008,2,star,2,star,True
2009,2,star,1,quasar,False
2010,2,star,2,star,True
2011,2,star,1,quasar,False
2012,2,star,2,star,True
2013,2,star,1,quasar,False
2014,2,star,2,star,True
2015,2,star,2,star,True
2016,2,star,1,quasar,False
2017,2,star,2,star,True
2018,2,star,2,star,True
2019,2,star,2,star,True
2020,2,star,2,star,True
2021,2,star,1,quasar,False
2022,2,star,2,star,True
2023,2,star,2,star,True
2024,2,star,2,star,True
2025,2,star,2,star,True
2026,2,star,2,star,True
2027,2,star,2,star,True
2028,2,star,1,quasar,False
2029,2,star,2,star,True
2030,2,star,2,star,True
2031,2,star,0,galaxy,False
2032,2,star,2,star,True
2033,2,star,1,quasar,False
2034,2,star,2,star,True
2035,2,star,2,star,True
2036,2,star,1,quasar,False
2037,2,star,2,star,True
2038,2,star,1,quasar,False
2039,2,star,2,star,True
2040,2,star,2,star,True
2041,2,star,1,quasar,False
2042,2,star,2,star,True
2043,2,star,2,star,True
2044,2,star,2,star,True
2045,2,star,2,star,True
2046,2,star,1,quasar,False
2047,2,star,2,star,True
2048,2,star,1,quasar,False
2049,2,star,2,star,True
2050,2,star,2,star,True
2051,2,star,2,star,True
2052,2,star,2,star,True
2053,2,star,2,star,True
2054,2,star,2,star,True
2055,2,star,2,star,True
2056,2,star,2,star,True
2057,2,star,2,star,True
2058,2,star,2,star,True
2059,2,star,1,quasar,False
2060,2,star,2,star,True
2061,2,star,2,star,True
2062,2,star,2,star,True
2063,2,star,2,star,True
2064,2,star,2,star,True
2065,2,star,2,star,True
2066,2,star,1,quasar,False
2067,2,star,2,star,True
2068,2,star,2,star,True
2069,2,star,2,star,True
2070,2,star,2,star,True
2071,2,star,2,star,True
2072,2,star,2,star,True
2073,2,star,2,star,True
2074,2,star,2,star,True
2075,2,star,2,star,True
2076,2,star,2,star,True
2077,2,star,2,star,True
2078,2,star,2,star,True
2079,2,star,2,star,True
2080,2,star,2,star,True
2081,2,star,1,quasar,False
2082,2,star,2,star,True
2083,2,star,2,star,True
2084,2,star,0,galaxy,False
2085,2,star,2,star,True
2086,2,star,2,star,True
2087,2,star,2,star,True
2088,2,star,2,star,True
2089,2,star,2,star,True
2090,2,star,2,star,True
2091,2,star,2,star,True
2092,2,star,1,quasar,False
2093,2,star,2,star,True
2094,2,star,2,star,True
2095,2,star,1,quasar,False
2096,2,star,2,star,True
2097,2,star,2,star,True
2098,2,star,2,star,True
2099,2,star,1,quasar,False
2100,2,star,2,star,True
2101,2,star,1,quasar,False
2102,2,star,2,star,True
2103,2,star,2,star,True
2104,2,star,1,quasar,False
2105,2,star,2,star,True
2106,2,star,2,star,True
2107,2,star,2,star,True
2108,2,star,1,quasar,False
2109,2,star,1,quasar,False
2110,2,star,2,star,True
2111,2,star,2,star,True
2112,2,star,2,star,True
2113,2,star,2,star,True
2114,2,star,2,star,True
2115,2,star,2,star,True
2116,2,star,2,star,True
2117,2,star,2,star,True
2118,2,star,2,star,True
2119,2,star,2,star,True
2120,2,star,2,star,True
2121,2,star,2,star,True
2122,2,star,2,star,True
2123,2,star,2,star,True
2124,2,star,2,star,True
2125,2,star,2,star,True
2126,2,star,2,star,True
2127,2,star,2,star,True
2128,2,star,1,quasar,False
2129,2,star,1,quasar,False
2130,2,star,2,star,True
2131,2,star,2,star,True
2132,2,star,2,star,True
2133,2,star,2,star,True
2134,2,star,2,star,True
2135,2,star,2,star,True
2136,2,star,2,star,True
2137,2,star,2,star,True
2138,2,star,2,star,True
2139,2,star,2,star,True
2140,2,star,2,star,True
2141,2,star,2,star,True
2142,2,star,2,star,True
2143,2,star,2,star,True
2144,2,star,2,star,True
2145,2,star,1,quasar,False
2146,2,star,2,star,True
2147,2,star,2,star,True
2148,2,star,2,star,True
2149,2,star,2,star,True
2150,2,star,2,star,True
2151,2,star,2,star,True
2152,2,star,2,star,True
2153,2,star,2,star,True
2154,2,star,2,star,True
2155,2,star,2,star,True
2156,2,star,2,star,True
2157,2,star,2,star,True
2158,2,star,0,galaxy,False
2159,2,star,2,star,True
2160,2,star,1,quasar,False
2161,2,star,2,star,True
2162,2,star,2,star,True
2163,2,star,2,star,True
2164,2,star,2,star,True
2165,2,star,2,star,True
2166,2,star,1,quasar,False
2167,2,star,1,quasar,False
2168,2,star,2,star,True
2169,2,star,2,star,True
2170,2,star,1,quasar,False
2171,2,star,2,star,True
2172,2,star,2,star,True
2173,2,star,2,star,True
2174,2,star,2,star,True
2175,2,star,1,quasar,False
2176,2,star,2,star,True
2177,2,star,2,star,True
2178,2,star,2,star,True
2179,2,star,2,star,True
2180,2,star,1,quasar,False
2181,2,star,2,star,True
2182,2,star,2,star,True
2183,2,star,2,star,True
2184,2,star,1,quasar,False
2185,2,star,2,star,True
2186,2,star,2,star,True
2187,2,star,2,star,True
2188,2,star,2,star,True
2189,2,star,2,star,True
2190,2,star,2,star,True
2191,2,star,2,star,True
2192,2,star,2,star,True
2193,2,star,2,star,True
2194,2,star,2,star,True
2195,2,star,2,star,True
2196,2,star,2,star,True
2197,2,star,2,star,True
2198,2,star,2,star,True
2199,2,star,2,star,True
2200,2,star,2,star,True
2201,2,star,2,star,True
2202,2,star,2,star,True
2203,2,star,2,star,True
2204,2,star,1,quasar,False
2205,2,star,2,star,True
2206,2,star,2,star,True
2207,2,star,2,star,True
2208,2,star,2,star,True
2209,2,star,2,star,True
2210,2,star,2,star,True
2211,2,star,2,star,True
2212,2,star,2,star,True
2213,2,star,2,star,True
2214,2,star,1,quasar,False
2215,2,star,2,star,True
2216,2,star,1,quasar,False
2217,2,star,2,star,True
2218,2,star,2,star,True
2219,2,star,2,star,True
2220,2,star,2,star,True
2221,2,star,2,star,True
2222,2,star,2,star,True
2223,2,star,2,star,True
2224,2,star,2,star,True
2225,2,star,2,star,True
2226,2,star,2,star,True
2227,2,star,2,star,True
2228,2,star,2,star,True
2229,2,star,2,star,True
2230,2,star,2,star,True
2231,2,star,2,star,True
2232,2,star,1,quasar,False
2233,2,star,2,star,True
2234,2,star,1,quasar,False
2235,2,star,2,star,True
2236,2,star,2,star,True
2237,2,star,2,star,True
2238,2,star,2,star,True
2239,2,star,2,star,True
2240,2,star,2,star,True
2241,2,star,2,star,True
2242,2,star,1,quasar,False
2243,2,star,2,star,True
2244,2,star,2,star,True
2245,2,star,2,star,True
2246,2,star,2,star,True
2247,2,star,2,star,True
2248,2,star,2,star,True
2249,2,star,2,star,True
2250,2,star,1,quasar,False
2251,2,star,2,star,True
2252,2,star,2,star,True
2253,2,star,2,star,True
2254,2,star,2,star,True
2255,2,star,1,quasar,False
2256,2,star,1,quasar,False
2257,2,star,0,galaxy,False
2258,2,star,1,quasar,False
2259,2,star,2,star,True
2260,2,star,1,quasar,False
2261,2,star,2,star,True
2262,2,star,1,quasar,False
2263,2,star,2,star,True
2264,2,star,0,galaxy,False
2265,2,star,2,star,True
2266,2,star,2,star,True
2267,2,star,2,star,True
2268,2,star,2,star,True
2269,2,star,2,star,True
2270,2,star,2,star,True
2271,2,star,2,star,True
2272,2,star,1,quasar,False
2273,2,star,2,star,True
2274,2,star,2,star,True
2275,2,star,1,quasar,False
2276,2,star,0,galaxy,False
2277,2,star,2,star,True
2278,2,star,2,star,True
2279,2,star,2,star,True
2280,2,star,1,quasar,False
2281,2,star,2,star,True
2282,2,star,2,star,True
2283,2,star,2,star,True
2284,2,star,2,star,True
2285,2,star,2,star,True
2286,2,star,2,star,True
2287,2,star,2,star,True
2288,2,star,2,star,True
2289,2,star,2,star,True
2290,2,star,0,galaxy,False
2291,2,star,2,star,True
2292,2,star,1,quasar,False
2293,2,star,2,star,True
2294,2,star,2,star,True
2295,2,star,2,star,True
2296,2,star,2,star,True
2297,2,star,2,star,True
2298,2,star,2,star,True
2299,2,star,2,star,True
2300,2,star,2,star,True
2301,2,star,2,star,True
2302,2,star,2,star,True
2303,2,star,2,star,True
2304,2,star,2,star,True
2305,2,star,2,star,True
2306,2,star,2,star,True
2307,2,star,2,star,True
2308,2,star,2,star,True
2309,2,star,2,star,True
2310,2,star,2,star,True
2311,2,star,2,star,True
2312,2,star,2,star,True
2313,2,star,2,star,True
2314,2,star,2,star,True
2315,2,star,2,star,True
2316,2,star,2,star,True
2317,2,star,1,quasar,False
2318,2,star,2,star,True
2319,2,star,0,galaxy,False
2320,2,star,2,star,True
2321,2,star,2,star,True
2322,2,star,2,star,True
2323,2,star,2,star,True
2324,2,star,2,star,True
2325,2,star,2,star,True
2326,2,star,2,star,True
2327,2,star,2,star,True
2328,2,star,2,star,True
2329,2,star,2,star,True
2330,2,star,2,star,True
2331,2,star,2,star,True
2332,2,star,2,star,True
2333,2,star,2,star,True
2334,2,star,2,star,True
2335,2,star,2,star,True
2336,2,star,2,star,True
2337,2,star,1,quasar,False
2338,2,star,1,quasar,False
2339,2,star,2,star,True
2340,2,star,2,star,True
2341,2,star,2,star,True
2342,2,star,2,star,True
2343,2,star,2,star,True
2344,2,star,2,star,True
2345,2,star,2,star,True
2346,2,star,2,star,True
2347,2,star,2,star,True
2348,2,star,1,quasar,False
2349,2,star,2,star,True
2350,2,star,2,star,True
2351,2,star,2,star,True
2352,2,star,2,star,True
2353,2,star,2,star,True
